dataset,imbalance_setting,tuning,model,split,accuracy,brier,f1,precision,recall,h_measure,aucroc,aucpr,training_time
09_myhom,on (ratio=0.1),True,tabpfn_rf,2,0.60266,0.31987,0.01488,0.38889,0.00758,0.0183,0.55619,0.44116,63.666906
09_myhom,on (ratio=0.5),True,ab,0,0.59897,0.24805,0.0,0.0,0.0,0.0282,0.57827,0.4579,1.457862
09_myhom,on (ratio=0.5),True,ab,1,0.59666,0.25305,0.0,0.0,0.0,0.03691,0.59069,0.47103,1.404394
09_myhom,on (ratio=0.5),True,ab,2,0.60437,0.25113,0.0,0.0,0.0,0.02904,0.5827,0.45719,1.391315
09_myhom,on (ratio=0.5),True,ann,0,0.59897,0.23839,0.0,0.0,0.0,0.03246,0.58206,0.45347,6.151391
09_myhom,on (ratio=0.5),True,ann,1,0.59666,0.24466,0.0,0.0,0.0,0.04519,0.5979,0.47577,6.57966
09_myhom,on (ratio=0.5),True,ann,2,0.60437,0.23954,0.0,0.0,0.0,0.04214,0.59072,0.47395,6.218076
09_myhom,on (ratio=0.5),True,bnb,0,0.5934,0.24579,0.13806,0.46061,0.0812,0.0064,0.53712,0.4274,0.010268
09_myhom,on (ratio=0.5),True,bnb,1,0.5928,0.24594,0.14568,0.47368,0.08608,0.01037,0.55032,0.43676,0.010806
09_myhom,on (ratio=0.5),True,bnb,2,0.60394,0.24054,0.0,0.0,0.0,0.01549,0.56099,0.44107,0.010574
09_myhom,on (ratio=0.5),True,cb,0,0.59469,0.24056,0.02675,0.36111,0.01389,0.03114,0.57941,0.45749,0.295714
09_myhom,on (ratio=0.5),True,cb,1,0.59537,0.2391,0.02277,0.44,0.01169,0.04541,0.59723,0.47521,0.299824
09_myhom,on (ratio=0.5),True,cb,2,0.60566,0.23738,0.01075,0.71429,0.00542,0.04162,0.58762,0.46926,0.276436
09_myhom,on (ratio=0.5),True,dt,0,0.59512,0.24756,0.06343,0.43836,0.03419,0.02139,0.56367,0.4491,0.019918
09_myhom,on (ratio=0.5),True,dt,1,0.59408,0.2439,0.05205,0.44828,0.02763,0.02356,0.56657,0.45138,0.020046
09_myhom,on (ratio=0.5),True,dt,2,0.60009,0.24693,0.19221,0.47845,0.12026,0.0189,0.5533,0.43988,0.019578
09_myhom,on (ratio=0.5),True,gnb,0,0.57841,0.27838,0.29714,0.44828,0.22222,0.02353,0.56504,0.44496,0.01227
09_myhom,on (ratio=0.5),True,gnb,1,0.5868,0.27576,0.28593,0.47188,0.2051,0.04038,0.58791,0.46359,0.012026
09_myhom,on (ratio=0.5),True,gnb,2,0.59709,0.28937,0.2504,0.47432,0.1701,0.01856,0.55023,0.42922,0.011568
09_myhom,on (ratio=0.5),True,knn,0,0.59854,0.2424,0.0999,0.49524,0.05556,0.02398,0.56782,0.45262,0.090373
09_myhom,on (ratio=0.5),True,knn,1,0.5898,0.24579,0.07177,0.41111,0.03932,0.01368,0.55424,0.43254,0.090282
09_myhom,on (ratio=0.5),True,knn,2,0.60351,0.24189,0.0666,0.48529,0.03575,0.01432,0.55985,0.43691,0.087762
09_myhom,on (ratio=0.5),True,lda,0,0.59597,0.24056,0.06169,0.44928,0.03312,0.0354,0.58587,0.46103,0.016717
09_myhom,on (ratio=0.5),True,lda,1,0.4132,0.31468,0.56855,0.40412,0.95855,0.03945,0.5895,0.46718,0.011929
09_myhom,on (ratio=0.5),True,lda,2,0.60737,0.23472,0.13093,0.52672,0.07476,0.04011,0.59271,0.4686,0.011663
09_myhom,on (ratio=0.5),True,lgbm,0,0.60154,0.24176,0.0587,0.55769,0.03098,0.02855,0.57353,0.46237,0.187877
09_myhom,on (ratio=0.5),True,lgbm,1,0.59537,0.23958,0.03279,0.45714,0.017,0.04041,0.59238,0.46936,0.167303
09_myhom,on (ratio=0.5),True,lgbm,2,0.60694,0.23705,0.02963,0.63636,0.01517,0.04213,0.58807,0.47485,0.152492
09_myhom,on (ratio=0.5),True,lr,0,0.59854,0.24102,0.03102,0.48387,0.01603,0.03177,0.58232,0.45749,0.030944
09_myhom,on (ratio=0.5),True,lr,1,0.59794,0.24016,0.02292,0.57895,0.01169,0.04748,0.59987,0.47684,0.031418
09_myhom,on (ratio=0.5),True,lr,2,0.60566,0.23733,0.01709,0.61538,0.00867,0.04455,0.59716,0.47503,0.02081
09_myhom,on (ratio=0.5),True,rf,0,0.60197,0.24348,0.07193,0.55385,0.03846,0.02436,0.5634,0.45186,1.398165
09_myhom,on (ratio=0.5),True,rf,1,0.59537,0.24108,0.05411,0.47368,0.02869,0.0335,0.58334,0.46229,1.375993
09_myhom,on (ratio=0.5),True,rf,2,0.6048,0.23833,0.03354,0.51613,0.01733,0.03134,0.57972,0.45884,1.392226
09_myhom,on (ratio=0.5),True,tabnet,0,0.53042,0.24907,0.51803,0.44021,0.62927,0.02346,0.5689,0.45062,17.451619
09_myhom,on (ratio=0.5),True,tabnet,1,0.58894,0.24372,0.39188,0.48585,0.32837,0.04315,0.59302,0.47819,17.577323
09_myhom,on (ratio=0.5),True,tabnet,2,0.42606,0.25301,0.56484,0.40344,0.9415,0.01978,0.55098,0.43285,6.872441
09_myhom,on (ratio=0.5),True,xgb,0,0.60069,0.24142,0.03119,0.57692,0.01603,0.02802,0.57498,0.46178,0.169617
09_myhom,on (ratio=0.5),True,xgb,1,0.59623,0.23915,0.02686,0.48148,0.01382,0.04372,0.59573,0.47504,0.187416
09_myhom,on (ratio=0.5),True,xgb,2,0.6048,0.23741,0.00216,1.0,0.00108,0.04217,0.58781,0.47068,0.180407
09_myhom,on (ratio=0.5),True,tabpfn_rf,0,0.58012,0.26259,0.20583,0.42617,0.13568,0.00853,0.5344,0.41998,64.581694
09_myhom,on (ratio=0.5),True,tabpfn_rf,1,0.58723,0.25717,0.16911,0.44954,0.10414,0.01608,0.55124,0.43657,71.075699
09_myhom,on (ratio=0.5),True,tabpfn_rf,2,0.60137,0.24975,0.20918,0.48617,0.13326,0.0198,0.55538,0.44879,67.23544
